Time [s], Intensity [dB],
0.464600, -25.046524,
0.464700, -2.003570,
0.464800, -55.970953,
0.464900, -43.558569,
0.465000, -22.826359,
0.465100, -75.305105,
0.465200, -31.222468,
0.465300, 2.277205,
0.465400, -14.511902,
0.465500, 18.214531,
0.465600, 12.063481,
0.465700, 94.707980,
0.465800, -19.784596,
0.465900, -11.806932,
0.466000, -4.179432,
0.466100, 1.637328,
0.466200, 8.880814,
0.466300, 16.729620,
0.466400, 22.344963,
0.466500, 23.189928,
0.466600, 56.847380,
0.466700, 14.385295,
0.466800, 42.920976,
0.466900, 15.048498,
0.467000, 49.298857,
0.467100, -25.715361,
0.467200, 21.233528,
0.467300, -34.925818,
0.467400, -38.751393,
0.467500, 3.438600,
0.467600, -3.362838,
0.467700, 21.627401,
0.467800, -0.325968,
0.467900, -10.770051,
0.468000, -59.332539,
0.468100, -62.268503,
0.468200, -26.734561,
0.468300, -26.279883,
0.468400, -41.102834,
0.468500, -32.039324,
0.468600, -1.651241,
0.468700, -35.581563,
0.468800, -44.453751,
0.468900, -27.104444,
0.469000, -13.329414,
0.469100, 8.517778,
0.469200, 16.845841,
0.469300, 40.654358,
0.469400, 118.641130,
0.469500, 73.703557,
0.469600, 53.274956,
0.469700, 85.753566,
0.469800, 66.376439,
0.469900, 72.250635,
0.470000, 28.352990,
0.470100, 6.408502,
0.470200, -5.726018,
0.470300, -23.743016,
0.470400, -59.461789,
0.470500, -48.235796,
0.470600, -61.390951,
0.470700, -19.087610,
0.470800, -45.711139,
0.470900, -44.424938,
0.471000, 7.634985,
0.471100, -34.039938,
0.471200, -18.493920,
0.471300, -43.048038,
0.471400, -27.809951,
0.471500, -34.189673,
0.471600, -0.954002,
0.471700, 49.921208,
0.471800, 71.187413,
0.471900, 59.468564,
0.472000, 61.838973,
0.472100, 5.245476,
0.472200, -11.463684,
0.472300, -14.168571,
0.472400, -9.288734,
0.472500, -14.679335,
0.472600, -24.825895,
0.472700, -24.968196,
0.472800, -37.987663,
0.472900, -18.592748,
0.473000, -54.529636,
0.473100, -18.838130,
0.473200, -16.280849,
0.473300, 11.717663,
0.473400, 16.857617,
0.473500, 16.990300,
0.473600, 31.841893,
0.473700, 22.161377,
0.473800, 91.500325,
0.473900, 22.202862,
0.474000, 34.617313,
0.474100, -40.024975,
0.474200, -34.819640,
0.474300, -5.715614,
0.474400, -6.905275,
0.474500, 63.026938,
0.474600, -15.098578,
0.474700, -46.006346,
0.474800, 10.748684,
0.474900, -64.631777,
0.475000, -43.318468,
0.475100, 4.947826,
0.475200, -53.074220,
0.475300, -31.062013,
0.475400, -44.179434,
0.475500, -31.826436,
0.475600, 0.592357,
0.475700, -10.570960,
0.475800, 25.230960,
0.475900, 9.272699,
0.476000, -19.332651,
0.476100, 16.162780,
0.476200, -36.224370,
0.476300, -39.095531,
0.476400, -23.184323,
0.476500, 1.445415,
0.476600, 30.899693,
0.476700, 64.026564,
0.476800, 64.773904,
0.476900, 58.574552,
0.477000, 40.186460,
0.477100, 38.114681,
0.477200, 30.172802,
0.477300, -0.325712,
0.477400, 1.473351,
0.477500, -19.892949,
0.477600, -24.766659,
0.477700, 8.012902,
0.477800, 65.427016,
0.477900, 18.108603,
0.478000, 5.137902,
0.478100, -28.375970,
0.478200, -53.706492,
0.478300, -69.726724,
0.478400, -92.962960,
0.478500, -56.646648,
0.478600, -43.859990,
0.478700, -34.143473,
0.478800, -66.143631,
0.478900, -57.647861,
0.479000, -57.886591,
0.479100, -16.236572,
0.479200, 8.603942,
0.479300, -27.656675,
0.479400, -1.595972,
0.479500, 32.688776,
0.479600, 154.239832,
0.479700, 31.858676,
0.479800, 66.313309,
0.479900, 112.201447,
0.480000, 69.598670,
0.480100, 58.815893,
0.480200, 59.946362,
0.480300, 11.737978,
0.480400, -34.493162,
0.480500, -23.864133,
0.480600, -70.542140,
0.480700, -6.784823,
0.480800, -42.848951,
0.480900, -23.910322,
0.481000, -63.264638,
0.481100, -60.186555,
0.481200, -54.986341,
0.481300, -35.751899,
0.481400, -20.476358,
0.481500, -22.671717,
0.481600, -19.890404,
0.481700, 25.061608,
0.481800, -25.118277,
0.481900, 122.032601,
0.482000, 57.196448,
0.482100, 82.690984,
0.482200, 46.000878,
0.482300, 3.285797,
0.482400, 28.588456,
0.482500, -11.036946,
0.482600, -25.282942,
0.482700, -64.821201,
0.482800, -54.278291,
0.482900, -53.306545,
0.483000, -13.755232,
0.483100, -6.311110,
0.483200, 15.667785,
0.483300, -42.011023,
0.483400, 28.626222,
0.483500, 50.285992,
0.483600, 23.028553,
0.483700, -4.111313,
0.483800, 42.442210,
0.483900, 33.843728,
0.484000, 37.316361,
0.484100, 52.398738,
0.484200, -11.773862,
0.484300, -30.780460,
0.484400, 17.291031,
0.484500, 15.863075,
0.484600, 30.208601,
0.484700, 71.708946,
0.484800, 9.567761,
0.484900, 0.020964,
0.485000, -35.446736,
0.485100, -59.089172,
0.485200, -25.898904,
0.485300, -40.066456,
0.485400, -43.074695,
0.485500, -52.389725,
0.485600, -44.762349,
0.485700, -35.148049,
0.485800, 26.836969,
0.485900, 55.366655,
0.486000, -9.650865,
0.486100, 6.057422,
0.486200, -19.590292,
0.486300, 7.234329,
0.486400, -24.522060,
0.486500, -25.857312,
0.486600, -36.691712,
0.486700, 3.660630,
0.486800, -24.958632,
0.486900, 32.572152,
0.487000, 47.295786,
0.487100, 51.803394,
0.487200, 69.304926,
0.487300, 57.477873,
0.487400, 14.678142,
0.487500, -5.889205,
0.487600, 32.143489,
0.487700, 5.956807,
0.487800, 10.923231,
0.487900, 11.506724,
0.488000, -15.644187,
0.488100, -5.880645,
0.488200, -40.873075,
0.488300, -11.324762,
0.488400, -49.736415,
0.488500, -37.888654,
0.488600, -72.446169,
0.488700, -73.899065,
0.488800, -44.126062,
0.488900, -10.679865,
0.489000, -61.231138,
0.489100, -49.003873,
0.489200, -39.002619,
0.489300, -3.421099,
0.489400, -80.849395,
0.489500, -32.444956,
0.489600, 8.564724,
0.489700, 26.210669,
0.489800, 159.032099,
0.489900, 73.174987,
0.490000, 158.840967,
0.490100, 14.115364,
0.490200, 27.330492,
0.490300, 28.380401,
0.490400, 42.271560,
0.490500, 38.571106,
0.490600, -2.474349,
0.490700, -0.879772,
0.490800, -47.237370,
0.490900, -22.540669,
0.491000, -21.599146,
0.491100, -54.080563,
0.491200, -52.327559,
0.491300, -81.018252,
0.491400, -24.455234,
0.491500, -38.066656,
0.491600, -29.444944,
0.491700, -11.359215,
0.491800, -8.838554,
0.491900, -10.960737,
0.492000, 64.422584,
0.492100, 33.179774,
0.492200, 19.656422,
0.492300, 37.971273,
0.492400, 51.373679,
0.492500, 21.845361,
0.492600, -13.325250,
0.492700, -49.849633,
0.492800, 1.065050,
0.492900, -54.331333,
0.493000, -11.970326,
0.493100, -61.294173,
0.493200, -13.160391,
0.493300, -45.863217,
0.493400, -36.044678,
0.493500, -32.047787,
0.493600, 21.644208,
0.493700, 27.790978,
0.493800, 60.926529,
0.493900, 21.044986,
0.494000, 31.851598,
0.494100, 78.522727,
0.494200, 14.286425,
0.494300, -10.006151,
0.494400, 19.424712,
0.494500, -8.459906,
0.494600, 16.467311,
0.494700, 22.296526,
0.494800, 36.255437,
0.494900, 71.050880,
0.495000, -0.029170,
0.495100, 27.448770,
0.495200, -49.519520,
0.495300, 23.286103,
0.495400, -17.238025,
0.495500, -30.320132,
0.495600, -43.111974,
0.495700, -28.083503,
0.495800, -34.719211,
0.495900, -25.722677,
0.496000, 5.757435,
0.496100, 52.884833,
0.496200, 0.002651,
0.496300, -20.854593,
0.496400, -24.267540,
0.496500, -18.855727,
0.496600, -18.374547,
0.496700, -26.018415,
0.496800, 2.436999,
0.496900, 4.720524,
0.497000, 0.456009,
0.497100, 56.831294,
0.497200, 11.686968,
0.497300, 61.169142,
0.497400, 75.377548,
0.497500, 77.201770,
0.497600, 40.540665,
0.497700, -27.390690,
0.497800, 24.079942,
0.497900, 1.773200,
0.498000, 1.435645,
0.498100, 80.118566,
0.498200, 24.292199,
0.498300, -23.687613,
0.498400, -11.183657,
0.498500, -53.236812,
0.498600, -68.213980,
0.498700, -31.086001,
0.498800, -17.272715,
0.498900, -59.594560,
0.499000, -65.989607,
0.499100, -51.261245,
0.499200, -42.395957,
0.499300, -79.729117,
0.499400, -52.031461,
0.499500, -12.232132,
0.499600, 0.198987,
0.499700, -19.712674,
0.499800, 22.480731,
0.499900, 56.981903,
0.500000, 135.596402,
